id,titre,date,popularite,note,synopsis,budget,revenu,duree,genres,langue_originale,site_officiel,poster_url,backdrop_url,genre_principal
62201,शहँशाह,1988-01-29,28.3481,6.3,"",0,0,180,Action,hi,"",https://image.tmdb.org/t/p/w500/g8noCys7ElC73lcluN4kDeUzhYQ.jpg,https://image.tmdb.org/t/p/w1280/qDyFe7gMnom72qfUEYzWrgwB4ss.jpg,Action
1025527,Six jours,2024-12-11,24.9856,5.946,"Nord de la France, 2005 : Malik, inspecteur de police, assiste impuissant à la mort d’une enfant suite à un kidnapping. En charge de l’enquête, il échoue à retrouver le meurtrier. DIX ANS PLUS TARD, sans élément nouveau, sans trace d'un dangereux criminel qui court toujours, l'affaire s’apprête à être classée définitivement. Mais quand de nouveaux faits en lien avec l’affaire se révèlent, Malik entame une course contre la montre dans l’espoir de résoudre l'enquête avant l’expiration du délai de prescription. Dans Six Jours. C’est le temps qui lui reste pour retrouver le coupable.",0,0,101,"Thriller, Action",fr,https://www.snd-films.com/movies/7,https://image.tmdb.org/t/p/w500/foyiQu23zq4WhmffnQkFiNAvqcJ.jpg,https://image.tmdb.org/t/p/w1280/tLf5hjuO4gx62lVojPiHsIzCroh.jpg,Action
155,The Dark Knight : Le Chevalier noir,2008-07-16,27.4198,8.5,"Batman aborde une phase décisive de sa guerre contre le crime à Gotham City. Avec l'aide du lieutenant de police Jim Gordon et du nouveau procureur Harvey Dent, il entreprend de démanteler les dernières organisations criminelles qui infestent les rues de la ville. L'association s'avère efficace, mais le trio se heurte bientôt à un nouveau génie du crime qui répand la terreur et le chaos dans Gotham : le Joker. On ne sait pas d'où il vient ni qui il est. Ce criminel possède une intelligence redoutable doublé d'un humour sordide et n'hésite pas à s'attaquer à la pègre locale dans le seul but de semer le chaos.",185000000,1004558444,152,"Drame, Action, Crime, Thriller",en,"",https://image.tmdb.org/t/p/w500/pyNXnq8QBWoK3b37RS6C3axwUOy.jpg,https://image.tmdb.org/t/p/w1280/dqK9Hag1054tghRQSqLSfrkvQnA.jpg,Action
950387,"Minecraft, le film",2025-03-31,29.1003,6.335,"Quatre mésadaptés traversent soudainement un portail mystérieux menant à la Surface : un étrange univers cubique qui évolue grâce à l’imagination. Pour rentrer chez eux, ils se lancent dans une quête magique avec Steve, un surprenant fabricateur expert. L’aventure les poussera à faire preuve d’audace et à renouer avec les qualités qui donnent à chacun une créativité unique.",150000000,957949195,101,"Familial, Fantastique, Comédie, Aventure, Action",en,"",https://image.tmdb.org/t/p/w500/cq9z69AyIXeL2H14bqHE5ukm3M9.jpg,https://image.tmdb.org/t/p/w1280/2Nti3gYAX513wvhp8IiLL6ZDyOm.jpg,Action
798645,Running Man,2025-11-11,25.8355,6.763,"Dans un futur proche, les participants du jeu télévisé Running Man sont traqués en direct par des chasseurs professionnels. Ils doivent survivre 30 jours sous les yeux d’un public avide de violence. Ben Richards, prêt à tout pour sauver sa fille malade, est forcé de participer par un producteur impitoyable (Josh Brolin). Mais son courage et sa révolte feront de lui le favori du public… et la pire menace du système.",110000000,65725717,133,"Action, Thriller, Science-Fiction",en,https://www.paramountpictures.fr/film/running-man/,https://image.tmdb.org/t/p/w500/7IwZANZ0V9ygf0LM7NsRVeIKZJR.jpg,https://image.tmdb.org/t/p/w1280/docDyCJrhPoFXAckB1aOiIv9Mz0.jpg,Action
793387,Holy Night: Demon Hunters,2025-04-30,27.8967,6.768,"Dans une ville plongée dans le chaos par un groupe qui vénère le mal, les sombres médiums aux capacités spéciales, l'équipe Bau, Sharon et Kim Gun luttent contre le groupe maléfique dans ce film d'action occulte.",0,6500000,92,"Action, Fantastique, Horreur, Thriller",ko,"",https://image.tmdb.org/t/p/w500/7MGnHpfhF8savUsrUJoI8Q7dTk9.jpg,https://image.tmdb.org/t/p/w1280/5A01YSCPYoCOZOhh9tU7F3Htxkf.jpg,Action
980477,Ne Zha 2,2025-01-29,26.237,8.024,"Après la catastrophe, bien que les âmes de Ne Zha et d'Ao Bing aient été sauvées, leurs corps sont menacés de destruction. Pour leur redonner vie, Taiyi Zhenren se tourne vers le lotus mystique aux sept couleurs dans une tentative audacieuse de les reconstruire et de changer leur destin.",80000000,2150000000,144,"Animation, Fantastique, Aventure, Action",zh,"",https://image.tmdb.org/t/p/w500/avdkkjd7As6z9HDcaHCVHvGuxVy.jpg,https://image.tmdb.org/t/p/w1280/8btfz81bOJ2lC7cujYBTw03wzg3.jpg,Action
507244,Afterburn,2025-08-20,23.7743,6.808,"Dix ans après qu'une éruption solaire a anéanti la technologie à travers le monde, un ancien soldat Jake, récupère des objets de valeur de l'ancien monde pour de riches clients. Sa dernière mission consiste à faire équipe avec Drea afin de s'emparer de la Joconde avant qu'un seigneur de guerre ne l'atteigne en premier.",60000000,184758,105,"Science-Fiction, Action, Comédie",en,"",https://image.tmdb.org/t/p/w500/hrze9JXp2QJpc2WjLfSUtRxyYSb.jpg,https://image.tmdb.org/t/p/w1280/kHOfxq7cMTXyLbj0UmdoGhT540O.jpg,Action
338969,The Toxic Avenger,2025-08-28,24.1665,6.1,"Lorsque Winston Gooze, un concierge persécuté, est exposé à un accident toxique catastrophique, il se transforme en un héros nouveau genre : Toxic le ravageur. Il passe rapidement du statut de paria à celui de sauveur en s’attaquant aux chefs d’entreprises impitoyables et aux forces corrompues qui menacent son fils, ses amis et sa communauté. Dans un monde où la cupidité est omniprésente… la justice est mieux servie radioactivement.",0,3328938,102,"Action, Comédie, Science-Fiction",en,"",https://image.tmdb.org/t/p/w500/gAZHYvRqjda6sWZpGt27NYp51oU.jpg,https://image.tmdb.org/t/p/w1280/ewxiPfbKklk9FJZ2ECsDyJDQjvX.jpg,Action
541671,Ballerina,2025-06-04,33.6958,7.316,"Enfant, Eve Macarro a assisté impuissante au meurtre de son père par une bande de tueurs à gages. Devenue adulte, elle consacre sa vie au ballet et… au combat. Formée selon les traditions ancestrales de la Ruska Roma, Eve est devenue une redoutable combattante - l'égale ou presque du légendaire John Wick, qu’elle croise parfois dans les couloirs de l’Hôtel Continental, à New York. Quand la Directrice la juge enfin prête pour une mission, Eve voit l'occasion de régler ses comptes avec les meurtriers de son père. Quitte à devoir affronter, au passage, John Wick lui-même.",90000000,137258395,125,"Action, Thriller, Crime",en,"",https://image.tmdb.org/t/p/w500/cAMk3C3uUbwSgoZ6EMoPjXI2tt.jpg,https://image.tmdb.org/t/p/w1280/1yktYsxkmUtUFTUnCAUaqG6FEiz.jpg,Action
27205,Inception,2010-07-15,30.8524,8.371,"Dom Cobb est un voleur expérimenté, le meilleur dans l'art dangereux de l'extraction, voler les secrets les plus intimes enfouis au plus profond du subconscient durant une phase de rêve, lorsque l'esprit est le plus vulnérable. Les capacités de Cobb ont fait des envieux dans le monde tourmenté de l'espionnage industriel alors qu'il devient fugitif en perdant tout ce qu'il a un jour aimé. Une chance de se racheter lui est alors offerte. Une ultime mission grâce à laquelle il pourrait retrouver sa vie passée mais uniquement s'il parvient à accomplir l'impossible inception.",160000000,839030630,148,"Action, Science-Fiction, Aventure",en,http://inceptionmovie.warnerbros.com/dvd/,https://image.tmdb.org/t/p/w500/aej3LRUga5rhgkmRP6XMFw3ejbl.jpg,https://image.tmdb.org/t/p/w1280/8ZTVqvKDQ8emSGUEMjsS4yHAwrp.jpg,Action
1119878,Ice Road : La Vengeance,2025-06-27,26.3895,6.305,"Mike McCann, chauffeur spécialisé dans la conduite sur verglas, honore la dernière volonté de son frère et va au Népal pour disperser ses cendres sur l'Everest. À bord d'un bus touristique bondé traversant la tristement célèbre route du ciel, Mike et son guide rencontrent des mercenaires et doivent se battre pour sauver leur peau, celle d'un bus de voyageurs et le village local.",0,0,113,"Action, Thriller, Drame",en,"",https://image.tmdb.org/t/p/w500/oj3PT72HOXd3CJ6Y45PMYsIaf3O.jpg,https://image.tmdb.org/t/p/w1280/2nwhxEyefcIFKwOrSigiamoIzu2.jpg,Action
786892,Furiosa : Une saga Mad Max,2024-05-22,26.4948,7.462,"Alors que le monde s'écroule, la jeune Furiosa tombe entre les mains d'une horde de motards dirigée par le seigneur de la guerre Dementus. En traversant le Wasteland, ils tombent sur la Citadelle présidée par l'Immortan Joe. Alors que les deux tyrans se battent pour la domination, Furiosa doit survivre à de nombreuses épreuves pour trouver le moyen de rentrer chez elle.",168000000,174287546,149,"Action, Science-Fiction, Aventure",en,"",https://image.tmdb.org/t/p/w500/hbxqFdWXHeLIJfagMMhVG5SV5tb.jpg,https://image.tmdb.org/t/p/w1280/wNAhuOZ3Zf84jCIlrcI6JhgmY5q.jpg,Action
1257009,Primitive War,2025-08-21,24.7611,6.8,"En 1968, pendant la guerre du Vietnam, une unité de reconnaissance connue sous le nom de Vulture Squad est envoyée dans une vallée isolée de la jungle pour sauver un peloton de bérets verts disparu. Ils découvrent bientôt que des dinosaures habitent la jungle. Ils sont le résultat d’une expérience soviétique qui a mal tourné.",0,217753,135,"Action, Horreur, Guerre",en,"",https://image.tmdb.org/t/p/w500/7eKt7FpNgSGCKnwyeOnlC7usf2V.jpg,https://image.tmdb.org/t/p/w1280/bWF5ImUscXXYia8owpm8coadR4m.jpg,Action
1280450,Pour elle,2025-09-04,22.2574,6.457,"Inspiré d'une histoire vraie, la vie de Mara s'effondre lorsque son ex-mari enlève leur jeune fille et s'enfuit au Moyen-Orient. Déterminée à la ramener à la maison, elle s’allie à Robeson, un ancien Marine spécialiste des cas d'enfants enlevés. Alors que leur mission les conduit au Liban au cœur d’un réseau d’espionnage international, Mara sera confrontée au choix le plus difficile de sa vie.",26000000,92691,105,"Thriller, Action, Aventure",en,"",https://image.tmdb.org/t/p/w500/zunYWJTkuuOzFUSVYRzDGjXFiW9.jpg,https://image.tmdb.org/t/p/w1280/qcDDn7WeKBenM4nLlOPXAeJ4hpg.jpg,Action
533535,Deadpool & Wolverine,2024-07-24,25.6996,7.568,"Un Wade Wilson désabusé s'abrutit de travail dans le civil. Sa vie de mercenaire moralement flexible, Deadpool, est derrière lui. Mais quand son monde est menacé d'anéantissement, il accepte à contrecœur de reprendre le flambeau, et de convaincre un Wolverine non moins contre-cœureux... contre-cordial ? Contre-cardiaque ? Il doit le convaincre de... ah, laisse tomber, va voir le film. Un synopsis, c'est débile. Mais entends l'avertissement : des flashs lumineux dans l'image pourraient affecter les spectateurs photosensibles.",200000000,1338073645,128,"Action, Comédie, Science-Fiction",en,https://www.marvel.com/movies/deadpool-and-wolverine,https://image.tmdb.org/t/p/w500/7CtRdKd5hQPB2b1apKCqxxQUKSf.jpg,https://image.tmdb.org/t/p/w1280/ufpeVEM64uZHPpzzeiDNIAdaeOD.jpg,Action
1233413,Sinners,2025-04-16,20.6887,7.506,"Alors qu’ils cherchent à s’affranchir d’un lourd passé, deux frères jumeaux reviennent dans leur ville natale pour repartir à zéro. Mais ils comprennent qu’une puissance maléfique bien plus redoutable guette leur retour avec impatience.",90000000,365878513,138,"Horreur, Action, Thriller",en,https://newsroom.warnerbros.fr/sinners,https://image.tmdb.org/t/p/w500/9ZmdDOIbiFCZOvRXBQ7muWUu32l.jpg,https://image.tmdb.org/t/p/w1280/nAxGnGHOsfzufThz20zgmRwKur3.jpg,Action
1305717,Hunting Grounds,2025-05-16,21.4277,6.656,"",0,0,89,"Action, Thriller",en,"",https://image.tmdb.org/t/p/w500/cgZjpqRQt9sk6XMCwZ3B1NPAaoy.jpg,https://image.tmdb.org/t/p/w1280/1leYKN0DPNffpldGnCWnbXaiWoD.jpg,Action
1197306,A Working Man,2025-03-26,27.3863,6.7,"Levon Cade a quitté une carrière militaire prestigieuse dans les forces spéciales pour mener une vie simple dans la construction. Cependant, lorsque la fille de son patron, qu'il considère comme sa propre famille, est enlevée par des trafiquants d'êtres humains, sa quête pour la ramener chez elle le plonge dans un monde de corruption bien plus vaste qu'il n'aurait jamais pu imaginer.",40000000,99068160,116,"Action, Crime, Thriller",en,"",https://image.tmdb.org/t/p/w500/oldKO0tV1OdJc0ohterwomhExDq.jpg,https://image.tmdb.org/t/p/w1280/fTrQsdMS2MUw00RnzH0r3JWHhts.jpg,Action
1211886,Kidnapping Inc.,2025-02-07,24.2482,7.75,"Le fils d'un riche candidat à la présidence haïtienne vient d'être enlevé. Les ravisseurs exigent une lourde rançon. Doc et Zoé sont deux gangsters amateurs - et passionnés de soccer - qui doivent livrer le jeune homme à leur impitoyable patron. Zoé, impulsive, tue accidentellement le fils du candidat. Face à un sort terrible pour avoir tué leur otage, Doc et Zoé tombent sur Patrick et sa femme Laura, enceinte de neuf mois. Le jeune couple doit à tout prix prendre un vol pour quitter Haïti et accoucher aux États-Unis afin d'obtenir la citoyenneté pour leur bébé. La grande malchance de Patrick est qu'il ressemble exactement au fils décédé du sénateur. En pleine élection et lors d'un classico Barça-Real enflammé, Doc et Zoé se retrouvent au centre d'une conspiration politique.",0,0,107,"Comédie, Thriller, Drame, Crime, Action",ht,"",https://image.tmdb.org/t/p/w500/rAU6nOHcR3NQTpxgPF4yoeWFW9r.jpg,https://image.tmdb.org/t/p/w1280/uSNyVHYDr7WyPozVJ9mYYoMyymm.jpg,Action
1035259,Y a-t-il un flic pour sauver le monde ?,2025-07-30,26.0122,6.494,"Frank Drebin est le fils du légendaire inspecteur gaffeur du même nom. Son enquête sur un accident d’auto mortel l’amène à rencontrer la séduisante Beth Davenport, sœur de l’infortunée victime. Leur investigation les conduit à Richard Cane, le richissime et génial inventeur d’une automobile électrique révolutionnaire. Au fil de son enquête, Frank découvre que Cane fomente un sombre complot : utiliser une fréquence sonore inaudible pour renvoyer l'humanité à l'état sauvage.",42000000,102147396,85,"Action, Comédie, Crime",en,https://www.paramountpictures.fr/film/y-a-t-il-un-flic-pour-sauver-le-monde/,https://image.tmdb.org/t/p/w500/dIOzuzx0CLYpNLx1Yf44cykyYX5.jpg,https://image.tmdb.org/t/p/w1280/1wi1hcbl6KYqARjdQ4qrBWZdiau.jpg,Action
845781,Red One,2024-10-31,23.0973,7.031,"Après l'enlèvement du Père Noël, le chef de la sécurité du pôle Nord doit faire équipe avec le chasseur de primes le plus célèbre du monde dans une mission pleine d'action à travers le monde pour sauver Noël.",250000000,185700759,124,"Action, Comédie, Fantastique",en,"",https://image.tmdb.org/t/p/w500/prqwbrqHBVWf8NqP0DuFhcOa5tM.jpg,https://image.tmdb.org/t/p/w1280/rOmUuQEZfPXglwFs5ELLLUDKodL.jpg,Action
861451,Martin,2024-10-11,20.4563,4.058,"",17647000,3247000,147,"Action, Drame, Thriller",kn,"",https://image.tmdb.org/t/p/w500/rmCJCFrEwPC0u0Y1smihwDo4Cf1.jpg,https://image.tmdb.org/t/p/w1280/42xAe6kVeTjml9Tww6vRoWa5tay.jpg,Action
120,Le Seigneur des anneaux : La Communauté de l'anneau,2001-12-18,23.5982,8.426,"Le jeune hobbit Frodon Sacquet hérite d'un anneau. Il s'agit de l'Anneau Unique, instrument de pouvoir absolu qui permettrait à Sauron, de régner sur la Terre du Milieu et de réduire en esclavage ses peuples… À moins que Frodon et ses fidèles compagnons ne parviennent à emporter l'Anneau jusqu'en Mordor, lieu où il a été forgé, et à le détruire pour toujours…",93000000,871368364,179,"Aventure, Fantastique, Action",en,"",https://image.tmdb.org/t/p/w500/5OPg6M0yHr21Ovs1fni2H1xpKuF.jpg,https://image.tmdb.org/t/p/w1280/x2RS3uTcsJJ9IfjNPcgDmukoEcQ.jpg,Action
1429738,Tee Yai: Born to Be Bad,2025-11-12,22.6918,5.013,"Bangkok, années 80. Un voleur ingénieux orchestre une série de cambriolages audacieux qui déconcertent les autorités et le public, jusqu'à ce qu'un flic se jure de le coffrer.",0,0,117,"Crime, Action, Drame",th,https://www.netflix.com/fr/title/81739747,https://image.tmdb.org/t/p/w500/vqYZMLUwaN1z1iJ4TKvExyxo1TX.jpg,https://image.tmdb.org/t/p/w1280/xmnqFHhGNYHf5JFy4GSfiIEG0ly.jpg,Action
1072699,Furioza 2,2025-10-14,19.3741,6.529,"À la suite d'un meurtre, Golden, le nouveau chef de Furioza, prend en main son gang hooligan hyper violent et se lance dans une nouvelle aventure au-delà des frontières.",0,0,167,"Action, Crime, Thriller",pl,https://www.netflix.com/fr/title/81623506,https://image.tmdb.org/t/p/w500/mxA0a183RDcgazm0wpfQwGoqdc7.jpg,https://image.tmdb.org/t/p/w1280/2yo2k8CmgZxfBQYAZ8TnHIYzEme.jpg,Action
628847,Trap House,2025-11-14,16.1614,6.306,"Un agent de la DEA sous couverture et son partenaire sont à la poursuite d'un groupe de voleurs : leurs propres adolescents rebelles, qui ont doublé un dangereux cartel en utilisant les méthodes de leurs parents.",0,0,102,"Action, Crime, Thriller",en,"",https://image.tmdb.org/t/p/w500/ctU9S47MoJDN9CB7SCaitcfyyIu.jpg,https://image.tmdb.org/t/p/w1280/oIJjO1CvEdTMFNkWfHaV0RB584G.jpg,Action
1009640,Valiant One,2025-01-30,19.4839,6.793,"Un hélicoptère américain s'écrase du côté nord-coréen de la zone démilitarisée de Corée. Alors que les tensions entre le Nord et le Sud sont déjà au bord de la guerre, les militaires non combattants de l'armée américaine survivants doivent travailler ensemble pour trouver leur chemin à travers la zone, sans possibilité de soutien militaire américain.",10000000,1236630,86,"Guerre, Thriller, Action",en,"",https://image.tmdb.org/t/p/w500/sT8Z14RDCAd6szzxzWFAU4xcMwg.jpg,https://image.tmdb.org/t/p/w1280/wPSZXVqe84X8SINvJGiKYZhkSG1.jpg,Action
562,Piège de cristal,1988-07-15,19.9169,7.8,"John McClane, un policier de New York, tente de sauver sa femme Holly Gennaro et un groupe d'autres personnes prises en otage par le terroriste allemand Hans Gruber lors d'une fête de Noël au Nakatomi Plaza de Los Angeles.",28000000,140767956,132,"Action, Thriller",en,"",https://image.tmdb.org/t/p/w500/1nOVVjbf8ucbeLmIlK5D2kCQQST.jpg,https://image.tmdb.org/t/p/w1280/oIwfoUFfWfESn0Y8u8jv9lc8li1.jpg,Action
